71.40105999235244 1.3302529996176218
32.459 -3.890933333333333
64.27526230539502 5.446157038169157
67.68803962343713 15.735094308418908
79.27640939772947 10.377661626349285
68.31926230539501 13.284842030187827
64.23470629010379 12.687468096059225
84.91515793531606 11.70093348682404
108.20219615632898 10.545906256419533
118.1076586748424 19.78667470055977
66.15268719813326 5.557084359906662
86.99935386479991 7.8920089233391355
113.70744902116661 19.515812476229705
76.06949132981661 16.72402568064435
81.45292897206168 17.030182083314806
85.48598277081796 11.851330836868295
151.95984322978927 26.174466849684656
78.70276632566357 24.411677545116643
113.21186065073077 45.548643994228165
137.17218898855378 23.48090526302587
133.9635114385048 40.47132476332959
134.284129854673 50.78899917130366
171.79617266521018 36.20469055810152
190.04686606972336 65.7825267327722
163.49407905568788 66.48714325697952
184.57332876634567 80.27448712072812
202.2193397403066 94.71008132904517
244.02521673668556 115.10863766753171
229.96828116975485 137.00349513694943
227.52597447519557 152.79440670699933
246.3576602019165 184.40784893747892
232.5084872623354 175.64098913705254
218.46664050968275 131.02525588581858
247.54068643404412 176.21211113106827
247.20885948507285 189.66247374405788
245.60674415042226 191.80875506277107
246.40485948507285 158.4496227694926
248.62152615173954 180.40223884641364
229.82308427945327 139.84697345195255
245.2348449804409 151.2366573205566
245.1714155056808 151.88715030469876
247.05105933472433 195.87227268196648
236.52893948498718 144.17148576495572
246.16664467109786 169.76368118370166
245.98434719119896 180.2473329138199
230.926401066097 184.56440490059626
245.2257441504223 174.45603258277328
246.3582083072034 193.8781508249266
245.52961889866182 172.0374534920632
230.33471711517493 174.2632619425637
256.0710630388996 208.05234372026433
