planet_1_x_pos,planet_1_y_pos,planet_1_x_mom,planet_1_y_mom
0.87970895,0.2252503,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.8950606,0.22841424,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.9379668,0.20355731,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.6606024,0.22289807,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67351687,0.25224108,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507,0.22841649,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66043043,0.22291915,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.05757308,0.6019003,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.6763623,0.25256872,-1.0,-1.0
0.9379094,0.20359734,-1.0,-1.0
0.67436934,0.25218815,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.66041875,0.2229198,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5230905,0.7864575,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.3887672,0.7986638,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.6604315,0.22291835,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.8957883,0.22938982,-1.0,-1.0
-0.5591161,0.81584334,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.42181396,0.8144343,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.66041815,0.22291985,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.5170289,0.78763795,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.8950992,0.22840449,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.0726707,0.59469444,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.93802065,0.20351985,-1.0,-1.0
0.057502747,0.6019301,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
0.8950743,0.22841763,-1.0,-1.0
-0.3747275,0.79051995,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041815,0.2229199,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.65216386,0.27506214,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.9378218,0.20365836,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89492476,0.22847952,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.010863495,0.6372352,-1.0,-1.0
-0.37487394,0.7905349,-1.0,-1.0
0.67344415,0.2523393,-1.0,-1.0
0.66042227,0.22291939,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.90087855,0.22535796,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.9344552,0.20593846,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.8962107,0.22782251,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.8950634,0.22842205,-1.0,-1.0
0.89508325,0.22841287,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.42181438,0.8144344,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.9378811,0.20361716,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.3747251,0.7905188,-1.0,-1.0
0.66303164,0.22275618,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.9380057,0.20353028,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.010863454,0.63723516,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.26104638,0.5057639,-1.0,-1.0
0.93802065,0.20351984,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.88951695,0.2271585,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67445403,0.2509587,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.6606045,0.22290802,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.676378,0.25284454,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.6604268,0.22291884,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.78150445,0.21849482,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.054075174,0.60338396,-1.0,-1.0
0.057572834,0.6019004,-1.0,-1.0
0.66091704,0.22288848,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89497596,0.22839399,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5418459,0.80220973,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66061145,0.22289702,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.93551403,0.20465158,-1.0,-1.0
-0.009346261,0.6365036,-1.0,-1.0
0.057572536,0.6019005,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.6681064,0.26201984,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.6604181,0.22291988,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.52308893,0.78645647,-1.0,-1.0
-0.010863454,0.63723516,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.42181534,0.81443465,-1.0,-1.0
-0.30723074,0.7608039,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.660607,0.22290194,-1.0,-1.0
0.89486843,0.22850299,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.013488601,0.63836014,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.5591161,0.81584334,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66042167,0.22291967,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.65219116,0.2750405,-1.0,-1.0
0.8950745,0.22841768,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.3799652,0.791036,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.6844793,0.22149943,-1.0,-1.0
0.8950744,0.22841741,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5591161,0.8158432,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.42181438,0.8144344,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.8948782,0.22837062,-1.0,-1.0
0.057574913,0.6018994,-1.0,-1.0
0.6606187,0.22290723,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66937137,0.22233802,-1.0,-1.0
0.9380141,0.20352447,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.3747275,0.79051995,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.6806137,0.22171398,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.057573013,0.6019003,-1.0,-1.0
-0.42180705,0.81443137,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.6778017,0.25267172,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.6734864,0.2522822,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.82375354,0.25822958,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.055892915,0.60266197,-1.0,-1.0
0.93801785,0.20352098,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344415,0.25233927,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.0108634615,0.63723516,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.010868196,0.63723725,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.93768924,0.2037504,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.67344415,0.2523393,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
0.8484734,0.2927174,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.67344457,0.25233874,-1.0,-1.0
0.65214926,0.27507368,-1.0,-1.0
0.6748526,0.25214744,-1.0,-1.0
0.11276269,0.57561547,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.4218145,0.8144346,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
0.6648139,0.22249785,-1.0,-1.0
0.6734556,0.2523238,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.37472755,0.79052,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.6604181,0.22291988,-1.0,-1.0
0.72048163,0.25737014,-1.0,-1.0
0.67344415,0.25233924,-1.0,-1.0
-0.010863264,0.6372351,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
-0.08778612,0.67035013,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.5230893,0.78645635,-1.0,-1.0
-0.0044024223,0.63410264,-1.0,-1.0
0.66041803,0.22291991,-1.0,-1.0
0.89507437,0.22841747,-1.0,-1.0
0.89507437,0.22841749,-1.0,-1.0
0.8951473,0.22837932,-1.0,-1.0
0.9380207,0.2035198,-1.0,-1.0
-0.52308416,0.7864573,-1.0,-1.0
